title,artist,beat_count,bpm,key,key_scale,average_loudness,length,energy,speechiness,acousticness,instrumentalness,liveness,danceability,loudness,valence,time_signature,timbre,tonal_atonal,voice_instrumental,mood_sad,mood_relaxed,mood_party,mood_happy,mood_electronic,mood_aggressive,mood_acoustic
Keep Falling Down,Sissel,645,131.993789673,D#,major,0.674432337284,297.613067627,0.513,0.0255,0.00254,0.00386,0.0827,0.601,-6.294,0.304,-6.294,dark,atonal,voice,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Should It Matter,Sissel,601,118.979629517,C#,major,0.4330765903,303.751831055,0.363,0.029,0.395,0,0.085,0.617,-8.016,0.212,-8.016,bright,atonal,voice,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
We Both Know,Sissel,356,136.199554443,F#,major,0.0392033457756,190.275924683,0.147,0.0365,0.87,4.46e-06,0.103,0.457,-15.718,0.115,-15.718,dark,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Solitaire,Sissel,322,83.6613616943,A#,major,0.647414147854,212.688980103,0.338,0.0281,0.551,0.000308,0.089,0.6,-10.985,0.0945,-10.985,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Molde Canticle,Sissel,449,130.286392212,C,minor,0.517328619957,206.915924072,0.343,0.032,0.621,0.685,0.119,0.51,-13.871,0.144,-13.871,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Deborah's Theme,Sissel,627,154.686019897,E,major,0.0187478270382,289.227752686,0.216,0.0395,0.962,0.839,0.133,0.151,-12.896,0.0348,-12.896,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Jha che valle,Berta Rojas,298,136.568435669,D,major,0.898649632931,133.224487305,0.279,0.0526,0.98,0.921,0.157,0.398,-14.754,0.543,-14.754,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Jeg kan ikke flyve,Nanna,386,135.49508667,C,major,0.871861159801,171.833465576,0.509,0.0413,0.819,0.000149,0.0845,0.871,-8.593,0.93,-8.593,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Dejlig er den himmel blå,Nanna,443,93.0315628052,A,major,0.953731060028,286.333343506,0.657,0.0298,0.36,4.31e-05,0.0999,0.658,-9.103,0.493,-9.103,bright,tonal,voice,sad,relaxed,not_party,happy,electronic,aggressive,not_acoustic
Hold ud,Nanna,492,115.164329529,D#,major,0.902599334717,257.410614014,0.576,0.0308,0.179,0.0278,0.111,0.776,-10.675,0.883,-10.675,bright,tonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
"Le nozze di Figaro, K. 492: Act III. ""Crudel! perchè finora""",Tom Krause | Lucia Popp | Wiener Haydn‐Orchester | István Kertész,304,109.598358154,A,major,0.0616558045149,161.796646118,0.182,0.0668,0.961,0.00791,0.171,0.252,-23.17,0.172,-23.17,dark,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Zaide, K. 344: Act I. ""Ruhe sanft, mein holdes Leben""",Lucia Popp | Wiener Haydn‐Orchester | István Kertész,805,135.520004272,G,major,0.0793152824044,377.184936523,0.247,0.0439,0.94,0.000543,0.672,0.273,-13.771,0.0743,-13.771,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Basta, vincesti... Ah, non lasciarmi, K. 486a",Lucia Popp | Mozarteum Orchester Salzburg | Leopold Hager,674,143.213562012,D#,major,0.0078584542498,333.533325195,0.168,0.0523,0.964,0,0.125,0.357,-14.419,0.0724,-14.419,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"A Berenice... Sol nascente, K. 70",Lucia Popp | Mozarteum Orchester Salzburg | Leopold Hager,1330,132.573150635,G,major,0.0368406884372,638.786682129,0.184,0.0525,0.972,8.21e-05,0.382,0.369,-16.213,0.149,-16.213,bright,tonal,instrumental,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Des Knaben Wunderhorn: 1. Der Schildwache Nachtlied,Lucia Popp | Koninklijk Concertgebouworkest | Leonard Bernstein,699,113.959579468,A#,major,0.0174238290638,363.799987793,0.143,0.0531,0.96,0.0917,0.113,0.19,-18.868,0.0399,-18.868,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Des Knaben Wunderhorn: 8. Rheinlegendchen,Lucia Popp | Koninklijk Concertgebouworkest | Leonard Bernstein,430,123.290267944,A,major,0.0994103774428,215,0.107,0.055,0.982,0.00123,0.0466,0.302,-20.576,0.0946,-20.576,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Guide Me Home,Florent Pagny | Patricia Petibon,405,178.205551147,G#,major,0.0194090120494,176.326538086,0.171,0.038,0.969,0.000225,0.108,0.172,-12.933,0.144,-12.933,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Rameau / Les Indes Galantes-Viens, hymen",Patricia Petibon,502,104.414604187,F#,major,0.00219572684728,267.598358154,0.00913,0.042,0.971,7.13e-05,0.35,0.229,-30.651,0.11,-30.651,bright,tonal,instrumental,sad,relaxed,not_party,happy,electronic,not_aggressive,acoustic
"Erlkönig, op. 1, D. 328",Jessye Norman | Phillip Moll,535,154.881698608,F#,minor,0.00451911613345,242.128982544,0.127,0.0558,0.984,0.0072,0.0691,0.347,-20.378,0.23,-20.378,dark,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"I Believe I'll Go Back Home/Lordy, Won't You Help Me",Kathleen Battle | Jessye Norman,550,131.977661133,D#,minor,8.3954022557e-05,277.133331299,0.0174,0.0595,0.988,2.89e-05,0.109,0.274,-26.413,0.0429,-26.413,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Panis Angelicus,The Ambrosian Singers | Jessye Norman | Royal Philharmonic Orchestra | Sir Alexander Gibson,544,152.208724976,F#,major,0.0393478609622,249.823486328,0.119,0.0406,0.993,0.104,0.244,0.27,-22.147,0.0684,-22.147,dark,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
In the Still of the Night,Jessye Norman,303,120.833389282,F,major,0.0909716486931,166.173339844,0.196,0.0513,0.975,0.0376,0.189,0.196,-16.505,0.148,-16.505,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Lord, How Come Me Here",Kathleen Battle | Jessye Norman,593,139.161178589,F#,minor,2.54984497587e-05,282.133331299,0.0212,0.0571,0.975,0.00342,0.137,0.229,-31.208,0.0383,-31.208,bright,tonal,voice,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
I Wonder As I Wander,Jessye Norman | Royal Philharmonic Orchestra | Sir Alexander Gibson,409,135.921813965,A,minor,0.00247376970947,201.549209595,0.0481,0.0601,0.991,8.86e-06,0.182,0.275,-27.56,0.0745,-27.56,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Over My Head/Lil' David,Kathleen Battle | Jessye Norman,806,172.265441895,G#,minor,3.0981747841e-05,406.200012207,0.0476,0.0773,0.979,0.00319,0.672,0.268,-23.013,0.0593,-23.013,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Es gibt ein Reich,Jessye Norman | Gewandhausorchester Leipzig | Kurt Masur,698,123.865768433,A#,major,0.000499731628224,347.32409668,0.117,0.0487,0.981,0.00993,0.085,0.224,-18.762,0.0398,-18.762,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
From the Air,Laurie Anderson,580,110.020317078,F,minor,0.817899048328,316.734680176,0.521,0.0319,0.418,0.13,0.0351,0.81,-10.437,0.966,-10.437,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Only an Expert,Laurie Anderson,1017,136.03125,C,minor,0.911607384682,449.026672363,0.797,0.155,0.0173,0.003,0.126,0.682,-10.103,0.547,-10.103,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
White Lily,Laurie Anderson,166,121.937919617,F,major,0.219482436776,85.0285720825,0.0734,0.0804,0.839,0.82,0.103,0.454,-33.031,0.162,-33.031,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Here with You,Laurie Anderson,316,96.9800567627,C,major,0.665957272053,194.199996948,0.174,0.0348,0.705,0.867,0.376,0.34,-19.536,0.0379,-19.536,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Sweaters,Laurie Anderson,233,114.513290405,D#,minor,0.413469433784,136.759994507,0.521,0.0284,0.0352,0.241,0.281,0.438,-9.719,0.106,-9.719,dark,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Pieces and Parts,Laurie Anderson,369,100.708122253,C#,major,0.439790040255,216.240005493,0.241,0.0433,0.56,0.00639,0.177,0.357,-13.034,0.18,-13.034,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Broken,Laurie Anderson,447,135.007980347,A#,major,0.690727472305,199.839996338,0.41,0.0562,0.538,0.321,0.107,0.694,-15.165,0.455,-15.165,dark,atonal,voice,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Washington Street,Laurie Anderson,443,92.8231124878,C#,minor,0.554617524147,281.866668701,0.293,0.0322,0.464,0.114,0.0768,0.556,-15.81,0.12,-15.81,dark,atonal,voice,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Statue of Liberty,Laurie Anderson,449,101.800354004,G,minor,0.753913581371,264.760009766,0.243,0.029,0.814,0.386,0.534,0.485,-16.518,0.0394,-16.518,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Life on a String,Laurie Anderson,292,96.0713043213,C,minor,0.408583760262,177.693328857,0.317,0.0344,0.0316,0.375,0.14,0.693,-17.002,0.0708,-17.002,dark,atonal,voice,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Philharmonics (live in Copenhagen),Agnes Obel,475,98.4421768188,C,minor,0.555562674999,243.013336182,0.308,0.0355,0.979,0.0546,0.659,0.321,-13.264,0.171,-13.264,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
It’s Happening Again,Agnes Obel,740,172.265289307,A#,major,0.497331172228,260.492828369,0.251,0.0322,0.78,0.905,0.48,0.116,-16.853,0.0683,-16.853,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Tokka,Agnes Obel,133,85.3188705444,F#,minor,0.801102876663,90.2399978638,0.181,0.0283,0.993,0.935,0.103,0.568,-19.451,0.351,-19.451,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Red Virgin Soil,Agnes Obel,298,110.195304871,C,minor,0.836240470409,163.278686523,0.293,0.0313,0.782,0.89,0.11,0.708,-16.541,0.772,-16.541,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Stone,Agnes Obel,528,135.022781372,A#,major,0.716608643532,236.60244751,0.275,0.0321,0.982,0.099,0.0977,0.613,-16.162,0.2,-16.162,bright,tonal,voice,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Bee Dance,Agnes Obel,235,122.835418701,G#,minor,0.0490639731288,134.679992676,0.214,0.0339,0.531,0.813,0.462,0.502,-16.764,0.261,-16.764,dark,tonal,instrumental,sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Run Cried the Crawling,Agnes Obel,832,184.570358276,C,minor,0.913254380226,266.533325195,0.337,0.037,0.981,0.542,0.102,0.502,-14.775,0.365,-14.775,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Just So (piano sessions),Agnes Obel,306,86.0412979126,F,major,0.204938992858,214.293334961,0.165,0.0565,0.978,0.953,0.109,0.33,-17.016,0.107,-17.016,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Sons and Daughters,Agnes Obel,309,95.8578186035,F,minor,0.661372423172,194.770050049,0.133,0.0488,0.992,0.958,0.088,0.641,-21.489,0.146,-21.489,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Aventine,Agnes Obel,415,101.088279724,E,minor,0.754352629185,248.399993896,0.312,0.0277,0.94,0.255,0.106,0.659,-15.091,0.446,-15.091,dark,tonal,voice,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Er ist’s,Barbara Bonney | Geoffrey Parsons,146,89.192489624,G,major,0.0625939294696,88.2155075073,0.0354,0.0531,0.984,0.000457,0.351,0.229,-24.47,0.0941,-24.47,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Das Rosenband, op. 36 no. 1",Barbara Bonney | Malcolm Martineau,408,122.883346558,A,major,0.000254315003986,197.146118164,0.034,0.049,0.985,0.00214,0.0582,0.309,-22.283,0.0365,-22.283,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Wiegenlied, op. 41 no. 1",Barbara Bonney | Malcolm Martineau,499,122.895812988,D,major,0.00305521255359,262.008148193,0.0597,0.0453,0.988,0.00866,0.106,0.183,-22.44,0.0387,-22.44,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Fra Monte Pincio,Barbara Bonney | Antonio Pappano,597,163.739776611,F#,major,0.000320408114931,297.116729736,0.0499,0.0543,0.985,0.00024,0.0638,0.386,-22.136,0.0386,-22.136,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Morgen, op. 27 no. 4",Barbara Bonney | Malcolm Martineau,514,133.087265015,G,major,0.00110221432988,243.356735229,0.00781,0.0539,0.991,0.00444,0.0822,0.242,-30.117,0.0347,-30.117,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Des Knaben Wunderhorn: V. Verlor’ne Müh’,Barbara Bonney | Royal Concertgebouw Orchestra | Riccardo Chailly,391,144.592193604,A,minor,0.0577491000295,165.893325806,0.0596,0.0556,0.971,0.000254,0.179,0.377,-21.41,0.0823,-21.41,bright,tonal,voice,sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Messiah (Handel): He Shall Feed His Flock,Florence Quivar | Kathleen Battle,733,126.398071289,A#,major,0.00743355089799,324.07510376,0.0307,0.0492,0.986,0.0395,0.0894,0.189,-31.363,0.0393,-31.363,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Rise Up, Shepherd",Kathleen Battle,488,129.498855591,D#,major,0.00998530443758,233.691421509,0.0938,0.0425,0.972,0.197,0.0901,0.232,-21.263,0.0532,-21.263,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
What Child Is This?,Kathleen Battle,257,111.641998291,F#,minor,0.0299456994981,131.631027222,0.0825,0.0884,0.991,0.136,0.179,0.357,-20.003,0.362,-20.003,dark,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Cantata No.202 ""Weichet Nur, Betrübte Schatten"" (Wedding Cantata), BWV 202 5. Aria: Wenn Die Frühlingslüfte Streichen",Kathleen Battle | Itzhak Perlman | Orchestra of St. Luke’s | John Nelson,357,143.187286377,E,minor,0.0904741361737,158,0.0945,0.102,0.913,0,0.422,0.321,-20.386,0.362,-20.386,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Knoxville: Summer of 1915,Kathleen Battle | Orchestra of St. Luke’s | André Previn,1939,152.256851196,A,major,0.0141017530113,894,0.15,0.0416,0.982,0.1,0.0589,0.174,-17.216,0.0622,-17.216,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Porgy and Bess: “Summertime”,Kathleen Battle | Orchestra of St. Luke’s | André Previn,353,117.717735291,B,minor,0.34909710288,160,0.0331,0.0419,0.985,0.529,0.0603,0.21,-27.435,0.0805,-27.435,dark,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Vorrei spiegarvi, oh Dio, K. 418",Kathleen Battle | Royal Philharmonic Orchestra | André Previn,866,132.530563354,A,major,0.0135712958872,405.234649658,0.0506,0.0497,0.985,0.165,0.0565,0.297,-23.095,0.108,-23.095,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
The Christmas Song,Kathleen Battle | Tony Falanga | André Previn | James Saporito,452,79.7714004517,C,major,0.0491396710277,284.290618896,0.0956,0.0443,0.954,1.15e-06,0.151,0.352,-18.661,0.253,-18.661,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Un moto di gioia, K. 579",Kathleen Battle | Royal Philharmonic Orchestra | André Previn,223,178.205795288,G,major,0.00115916167852,99.5671691895,0.0459,0.0674,0.964,1.92e-05,0.105,0.377,-25.297,0.167,-25.297,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Alleluja,Kathleen Battle | André Previn,350,129.208312988,F,major,0.00405950006098,161.666671753,0.146,0.0543,0.897,0.00908,0.1,0.367,-19.594,0.514,-19.594,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Violin Concerto no. 2 ""The American Four Seasons"": III",Robert McDuffie | London Philharmonic Orchestra | Marin Alsop,862,146.328216553,A,minor,0.381741762161,357.616333008,0.332,0.0393,0.733,0.00971,0.111,0.348,-13.938,0.401,-13.938,bright,tonal,instrumental,sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Violin Concerto no. 2 ""The American Four Seasons"": II",Robert McDuffie | London Philharmonic Orchestra | Marin Alsop,1278,129.310546875,A,minor,0.11167036742,629.159179688,0.134,0.0444,0.76,0.145,0.136,0.0755,-20.776,0.0395,-20.776,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
"Violin Concerto no. 2 ""The American Four Seasons"": Song no. 3",Robert McDuffie | London Philharmonic Orchestra | Marin Alsop,369,105.894233704,A,minor,0.0297526046634,192.600814819,0.0487,0.0568,0.993,0.0875,0.139,0.126,-23.851,0.0542,-23.851,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Violin Concerto no. 2 ""The American Four Seasons"": Song no. 1",Robert McDuffie | London Philharmonic Orchestra | Marin Alsop,522,123.49697876,A,minor,0.266461640596,254.876739502,0.0109,0.0472,0.979,0.000304,0.119,0.303,-29.326,0.124,-29.326,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Violin Concerto no. 2 ""The American Four Seasons"": IV",Robert McDuffie | London Philharmonic Orchestra | Marin Alsop,1041,152.577957153,A,minor,0.549807369709,420.231842041,0.376,0.0468,0.745,0.334,0.0875,0.283,-13.032,0.192,-13.032,bright,tonal,instrumental,not_sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Violin Concerto no. 2 ""The American Four Seasons"": Prologue",Robert McDuffie | London Philharmonic Orchestra | Marin Alsop,201,123.407211304,D,minor,0.332403928041,92.7866668701,0.025,0.0453,0.988,0.0132,0.133,0.285,-24.729,0.24,-24.729,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Violin Concerto no. 2 ""The American Four Seasons"": I",Robert McDuffie | London Philharmonic Orchestra | Marin Alsop,698,117.609840393,D,minor,0.148437023163,362.053344727,0.134,0.0444,0.76,0.145,0.136,0.0755,-20.776,0.0395,-20.776,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Violin Concerto no. 2 ""The American Four Seasons"": Song no. 2",Robert McDuffie | London Philharmonic Orchestra | Marin Alsop,189,108.480499268,A,minor,0.528501570225,97.1755065918,0.0864,0.0721,0.993,0.05,0.0761,0.35,-21.354,0.169,-21.354,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Cello Concerto, op. 22: III. Molto allegro e appassionato",Wendy Warner | Royal Scottish National Orchestra | Marin Alsop,1103,135.205810547,F,major,0.00293985637836,558.524108887,0.0571,0.0421,0.859,0.617,0.294,0.184,-25.327,0.0554,-25.327,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Violin Concerto, op. 14: II. Andante",James Buswell | Royal Scottish National Orchestra | Marin Alsop,1061,123.339698792,E,major,0.000110747670988,521.718994141,0.0309,0.0433,0.727,0.454,0.0969,0.102,-29.013,0.0345,-29.013,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Madama Butterfly: Un bel di,Leontyne Price,541,129.39553833,F#,major,0.0159821249545,265.729156494,0.163,0.05,0.989,2.85e-05,0.317,0.24,-15.071,0.0388,-15.071,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Dido and Aeneas: “When I am laid in earth”,Leontyne Price | Orchestra della RCA Italiana | Francesco Molinari‐Pradelli,468,129.206893921,G,minor,0.000169922132045,233.116729736,0.125,0.0432,0.973,0.00331,0.127,0.175,-20.899,0.0415,-20.899,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Ave Maria (Schubert),Leontyne Price,675,172.265823364,A#,major,0.191879451275,295.000823975,0.234,0.0468,0.953,0.899,0.102,0.196,-18.504,0.0347,-18.504,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Ave Maria, ""Ellens Gesang III"", D839",Leontyne Price,694,117.370063782,A#,major,0.00995813962072,328.359191895,0.155,0.0457,0.895,0.808,0.112,0.116,-24.003,0.0555,-24.003,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
O Tannenbaum,Leontyne Price,217,97.209777832,D#,minor,0.0556345097721,116.062042236,0.0476,0.055,0.989,0.00234,0.185,0.294,-29.361,0.13,-29.361,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
O Holy Night (Minuit Chrétien),Leontyne Price,550,125.844421387,D#,major,0.056526735425,269.766540527,0.194,0.0419,0.928,0.000139,0.345,0.28,-19.166,0.0664,-19.166,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Il trovatore: “Che più t’arresti?”,Laura Londi | Leontyne Price | Orchestra del Teatro dell’Opera di Roma | Arturo Basile,281,125.321792603,G#,major,0.0140683623031,148.421951294,0.0609,0.0527,0.985,1.19e-06,0.153,0.321,-25.104,0.0378,-25.104,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Il trovatore: “Tacea la notte”,Laura Londi | Leontyne Price | Orchestra del Teatro dell’Opera di Roma | Arturo Basile,562,126.141746521,G#,major,0.0321377068758,271.859222412,0.0974,0.0402,0.978,8.32e-05,0.0839,0.309,-19.429,0.0606,-19.429,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Il trovatore: “Di tale amor”,Leontyne Price | Laura Londi | Orchestra del Teatro dell’Opera di Roma | Arturo Basile,176,131.804107666,G#,major,0.0137059437111,85.9138336182,0.232,0.0674,0.913,0.00237,0.103,0.479,-17.381,0.629,-17.381,bright,tonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Madama Butterfly: “Un bel dì vedremo”,Leontyne Price | Orchestra del Teatro dell’Opera di Roma | Oliviero de Fabritiis,587,126.325973511,F#,major,0.0150736663491,288.206085205,0.177,0.0491,0.978,0.00103,0.15,0.193,-17.66,0.0538,-17.66,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Concerto No. 1 in A minor, BWV 1041: III. Allegro",Lara St. John | New York Bach Ensemble,483,131.659866333,A,minor,0.522960424423,222.223678589,0.336,0.0611,0.85,0.129,0.119,0.542,-14.462,0.618,-14.462,dark,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Concerto No. 2 in E major, BWV 1042: I. Allegro",Lara St. John | New York Bach Ensemble,770,97.7237472534,E,major,0.226123422384,460.277557373,0.283,0.0483,0.903,0.119,0.101,0.496,-16.418,0.641,-16.418,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Sonata No. 1 in G minor for Violin Solo, BWV 1001: II. Fuga",Lara St. John,776,154.411697388,F#,minor,0.694182991982,340.845703125,0.0966,0.0463,0.993,0.747,0.0568,0.407,-16.214,0.732,-16.214,dark,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Sonata No. 1 in G minor for Violin Solo, BWV 1001: IV. Presto",Lara St. John,382,89.8743209839,G,minor,0.230682730675,208.143676758,0.178,0.0554,0.993,0.927,0.164,0.468,-20.824,0.959,-20.824,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Now Fatal Change,Ryland Angel | Lara St. John,1205,90.3065261841,D,major,0.00343418121338,592.427978516,0.0193,0.0543,0.991,0.000475,0.103,0.179,-24.434,0.0446,-24.434,bright,atonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Sonata No. 1 in G minor for Violin Solo, BWV 1001: I. Adagio",Lara St. John,511,132.707473755,G,minor,0.119674131274,240.535507202,0.041,0.0475,0.99,0.477,0.574,0.249,-22.614,0.221,-22.614,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Sonata No. 1 in G minor for Violin Solo, BWV 1001: III. Siciliana",Lara St. John,303,117.414573669,A#,major,0.119706220925,173.688156128,0.0146,0.0462,0.994,0.251,0.359,0.36,-21.894,0.399,-21.894,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Concerto No. 1 in A minor, BWV 1041: I. Allegro",Lara St. John | New York Bach Ensemble,379,103.140663147,C,major,0.200837448239,217.678359985,0.301,0.0388,0.9,0.0183,0.0786,0.574,-14.983,0.583,-14.983,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Concerto No. 2 in E major, BWV 1042: II. Adagio",Lara St. John | New York Bach Ensemble,783,107.969238281,C#,minor,0.00780469970778,403.435089111,0.0915,0.0479,0.535,0.417,0.145,0.206,-20.496,0.064,-20.496,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Double Concerto in D minor, BWV 1043: II. Largo",Lara St. John | Scott St. John | New York Bach Ensemble,635,96.2403182983,F,major,0.0707009062171,387.369781494,0.106,0.0466,0.871,0.0858,0.324,0.181,-19.845,0.197,-19.845,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Gypsy One,Rob Wasserman | Matt Haimovitz | Joan Jeanrenaud,542,132.449569702,G,major,0.347167700529,254.133331299,0.239,0.0376,0.496,0.838,0.0832,0.521,-20.553,0.419,-20.553,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
