title,artist,beat_count,bpm,key,key_scale,average_loudness,length,energy,speechiness,acousticness,instrumentalness,liveness,danceability,loudness,valence,time_signature,timbre,tonal_atonal,voice_instrumental,mood_sad,mood_relaxed,mood_party,mood_happy,mood_electronic,mood_aggressive,mood_acoustic
"Tuli, A Plain Ride From Canvas",Max Tundra,227,117.295570374,G#,major,0.928737103939,122.279182434,0.259,0.0415,0.987,0.795,0.267,0.42,-18.397,0.547,-18.397,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,electronic,aggressive,not_acoustic
Go to Sleep,Eminem | DMX | Obie Trice,357,89.8340911865,C,minor,0.966815710068,234.736328125,0.867,0.362,0.00144,0,0.329,0.612,-2.924,0.371,-2.924,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Gemini (revision),Hrvatski,1239,150.143280029,E,major,0.373159408569,515.239196777,0.36,0.0326,0.81,0.919,0.176,0.247,-12.192,0.103,-12.192,dark,atonal,instrumental,not_sad,relaxed,not_party,happy,electronic,aggressive,not_acoustic
JAMBO,Takagi & Ketra | OMI | Giusy Ferreri,336,129.891815186,A#,major,0.94949734211,157.082992554,0.777,0.163,0.0399,0,0.0835,0.74,-5.425,0.767,-5.425,bright,tonal,voice,not_sad,relaxed,party,happy,electronic,not_aggressive,not_acoustic
Shake It,Shy FX,351,87.723449707,F,minor,0.804057180882,240.822860718,0.944,0.0819,0.108,0.0769,0.401,0.599,-4.967,0.272,-4.967,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Why Is It,Møme | Merryn Jeann,285,89.9570236206,F,major,0.749061644077,188.663986206,0.683,0.287,0.39,0.00984,0.42,0.593,-7.326,0.173,-7.326,dark,atonal,voice,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Spirals,Sound Remedy | Illenium | King Deco,822,139.350997925,C#,major,0.875145494938,361.5,0.557,0.0362,0.0192,1.54e-06,0.185,0.23,-5.496,0.0577,-5.496,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Damn!,YoungBloodZ | Lil Jon,416,83.9905014038,A,minor,0.921913206577,298.031005859,0.724,0.307,0.0149,0,0.355,0.772,-5.799,0.518,-5.799,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Rosmarine,Ulrich Schnauss | Mark Peters,505,121.014526367,G,major,0.927354574203,250.30531311,0.569,0.0295,0.736,0.965,0.0987,0.544,-10.27,0.28,-10.27,bright,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Higher,The Ready Set,546,148.927032471,F#,major,0.858679115772,222.64163208,0.881,0.119,0.034,1.03e-06,0.0296,0.478,-4.24,0.762,-4.24,bright,atonal,voice,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
Just a Friend,Biz Markie | Cheech Marin,476,166.484603882,A#,major,0.950421333313,169.351837158,0.663,0.21,0.12,0,0.318,0.862,-9.004,0.837,-9.004,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Key My Brain,Mouse on Mars | Atom™,446,119.909629822,A#,minor,0.862022042274,223.085708618,0.354,0.0504,0.0202,0.755,0.118,0.866,-12.694,0.333,-12.694,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Nouveau Western,MC Solaar,358,98.6582717896,A#,major,0.942053258419,219.271835327,0.803,0.0619,0.267,2.61e-06,0.948,0.693,-8.076,0.476,-8.076,dark,atonal,voice,sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
Girls in the USA,Nick Carter | Mr. Vegas,601,172.265365601,F,major,0.941125810146,247.301223755,0.961,0.29,0.0257,0,0.112,0.305,-2.473,0.556,-2.473,dark,tonal,voice,not_sad,not_relaxed,party,happy,electronic,aggressive,not_acoustic
Oh My Gosh,Skepta,355,140.008453369,A#,minor,0.956919908524,152.693328857,0.937,0.125,0.165,9.03e-06,0.121,0.893,-5.772,0.843,-5.772,dark,atonal,voice,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Drive Me Crazy,Kevin Lyttle | Mr. Easy,372,97.8608398438,A#,minor,0.957602679729,228.963272095,0.765,0.0453,0.0807,0,0.0882,0.599,-3.52,0.578,-3.52,dark,atonal,voice,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
Like Gold,Erlend Øye | Schneider TM,612,145.898422241,C#,major,0.953241467476,262.739593506,0.462,0.0686,0.0127,0.721,0.101,0.764,-9.262,0.922,-9.262,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Broken Again,Pharoahe Monch,361,84.8601074219,A,major,0.859231948853,239.782241821,0.335,0.0729,0.689,0.00448,0.141,0.613,-8.854,0.722,-8.854,bright,tonal,voice,sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Life In Widescreen,Mint,640,119.990760803,F,major,0.921296477318,289.462860107,0.755,0.0338,0.0659,0.959,0.0812,0.568,-7.685,0.261,-7.685,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
War of the Sexes,The Streets,505,154.738815308,F,minor,0.959560215473,207.935760498,0.896,0.403,0.203,0,0.067,0.755,-2.914,0.9,-2.914,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Miracle,Julian Perretta,344,123.579299927,A#,major,0.821211099625,161.880813599,0.554,0.0928,0.36,1.08e-06,0.214,0.683,-7.643,0.359,-7.643,bright,tonal,voice,sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Back Home,Andy Grammer,333,99.9272232056,B,major,0.673274874687,199.079177856,0.827,0.0454,0.0409,0,0.0815,0.621,-7.309,0.65,-7.309,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Sick 2 Def,Plan B,507,95.938621521,B,major,0.935096085072,284.421234131,0.689,0.0913,0.783,0,0.0894,0.573,-4.066,0.783,-4.066,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Weather,Taylor Deupree,419,119.728034973,A#,major,0.346517682076,240.61541748,0.234,0.0378,0.982,0.955,0.109,0.234,-18.136,0.0676,-18.136,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Change,T‐Pain | Akon | Diddy | Mary J. Blige,491,95.015953064,A#,minor,0.619590878487,310.073455811,0.519,0.0556,0.0757,0,0.119,0.552,-7.244,0.262,-7.244,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Most Beautiful Girl,Pressure,551,151.95425415,F,major,0.963591754436,219.715911865,0.829,0.197,0.039,0,0.0766,0.617,-4.396,0.778,-4.396,bright,tonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
Flava in Ya Ear,Craig Mack,326,90.0602340698,F,major,0.891387999058,216.790206909,0.847,0.427,0.272,0,0.325,0.52,-5.3,0.799,-5.3,bright,tonal,voice,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
My Girl Josephine,Super Cat,535,145.461746216,A#,major,0.924562931061,221.306671143,0.741,0.246,0.21,0,0.174,0.683,-8.757,0.809,-8.757,bright,tonal,voice,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
Home,Cormega | Black Rob,187,87.9162902832,F,major,0.970097661018,128.391830444,0.796,0.343,0.813,0,0.0827,0.584,-6.42,0.516,-6.42,dark,tonal,voice,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
GODA CEE YUU (original mix),Tom Middleton,862,122.936698914,E,minor,0.939105510712,421.224487305,0.813,0.0389,0.0025,0.9,0.0576,0.665,-9.217,0.329,-9.217,dark,tonal,instrumental,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
I Can Change Your Life,Lloyd,328,93.8017959595,A#,major,0.884403526783,208.613876343,0.559,0.044,0.0611,2.64e-06,0.123,0.38,-9.881,0.437,-9.881,bright,atonal,voice,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Azteca,Kos,654,128.051559448,D,minor,0.90880125761,307.565704346,0.637,0.0742,0.0715,0.899,0.0999,0.782,-8.041,0.133,-8.041,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Invito al Ĉielo,Sonic Youth | Jim O’Rourke,2658,125.493164062,D,major,0.0236079972237,1254.09338379,0.551,0.152,0.952,0.278,0.161,0.299,-13.885,0.0371,-13.885,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Radio Savalas,Luke Vibert,419,111.910415649,G#,major,0.959689617157,221.440002441,0.884,0.0546,0.00136,0.829,0.471,0.703,-7.544,0.831,-7.544,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Music,Erick Sermon | Marvin Gaye,375,100.09261322,D#,minor,0.955079913139,225.436737061,0.466,0.203,0.187,1.35e-06,0.0757,0.897,-9.053,0.884,-9.053,bright,atonal,instrumental,not_sad,relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
The Night (Ak9 remix),Nom De Strip | 3LAU | Estelle,604,125.952133179,F,minor,0.744828879833,289.123260498,0.833,0.0485,0.0304,0.445,0.178,0.687,-4.047,0.212,-4.047,dark,atonal,instrumental,not_sad,relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Seance,The Cravats | Paul Hartnoll,566,162.366363525,E,minor,0.750483989716,210.36000061,0.863,0.0572,0.427,0.677,0.104,0.531,-9.347,0.853,-9.347,dark,atonal,instrumental,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Walk It Out,DJ Unk,183,82.1781234741,A,minor,0.964397490025,134.087600708,0.777,0.0813,0.0982,0,0.202,0.794,-3.696,0.706,-3.696,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Starfire at Night,Phynn | Alexander Perls,877,126.945121765,A#,major,0.927004992962,406.125701904,0.616,0.0394,7.39e-05,0.834,0.0583,0.729,-8.045,0.24,-8.045,dark,atonal,voice,not_sad,relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
We Got Dem,Tinchy Stryder | Chipmunk,394,129.966201782,A,minor,0.966454207897,182.047348022,0.874,0.197,0.111,0,0.413,0.857,-6.541,0.545,-6.541,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Generator 1,Keith Fullerton Whitman,1269,131.470428467,B,minor,0.922141134739,583.81060791,0.238,0.0351,0.897,0.381,0.0553,0.294,-12.152,0.0339,-12.152,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Voodoo Ray (Paradise Ballroom mix),A Guy Called Gerald,724,119.231338501,A,major,0.930678546429,365.505310059,0.625,0.0547,0.00392,0.927,0.0881,0.804,-14.342,0.281,-14.342,dark,atonal,instrumental,not_sad,relaxed,party,happy,electronic,not_aggressive,not_acoustic
Lighter (Bladerunner 2012 remix),DJ SS,609,87.4075546265,F,major,0.921557545662,312.71182251,0.994,0.0827,0.0014,0.692,0.288,0.48,-0.419,0.287,-0.419,dark,tonal,voice,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Singapore Sling,Dead Hollywood Stars,480,150.72819519,C,major,0.546943306923,191.946670532,0.963,0.272,0.0934,0.516,0.198,0.628,-10.559,0.609,-10.559,dark,atonal,voice,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Simple Gifts,Frank Hamilton,542,154.540237427,G,major,0.879547059536,234.000549316,0.19,0.0316,0.89,0,0.0911,0.577,-13.903,0.381,-13.903,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Right Thurr,Chingy,333,92.1000213623,D,minor,0.889583349228,217.80897522,0.749,0.253,0.15,0,0.0614,0.866,-3.977,0.891,-3.977,dark,atonal,instrumental,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Daffodils,Mark Ronson | Kevin Parker,541,109.010070801,F,major,0.534314274788,298.109375,0.539,0.038,0.0412,0.0132,0.0343,0.723,-8.041,0.283,-8.041,bright,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
It's Alright,Jay-Z | Memphis Bleek,384,95.3367385864,A#,major,0.940266430378,242.729797363,0.839,0.289,0.0135,0,0.338,0.603,-8.94,0.763,-8.94,bright,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,aggressive,not_acoustic
Let's Be Young,Quentin Harris,1133,125.961631775,F,major,0.948908448219,540.891418457,0.891,0.0362,0.000235,0.874,0.13,0.614,-5.771,0.532,-5.771,bright,tonal,instrumental,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
Pegasus,Murcof | Philippe Petit,845,135.503326416,C#,minor,0.291258364916,408.685699463,0.466,0.0497,0.441,0.755,0.316,0.194,-12.664,0.0397,-12.664,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Space Bossa,Replicant Rumba Rockers,419,110.838302612,F#,minor,0.760107576847,222.199996948,0.836,0.0549,0.213,0.847,0.664,0.788,-10.912,0.8,-10.912,dark,atonal,voice,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Somebody Else,Rico Love,409,87.4993362427,D,minor,0.964573919773,281.263305664,0.745,0.111,0.0581,1.32e-06,0.113,0.458,-5.603,0.356,-5.603,bright,atonal,voice,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Pandor (Original Mix),Tony Romera,766,128.049865723,F,minor,0.799255788326,360.594299316,0.811,0.0764,0.183,0.315,0.101,0.87,-4.261,0.037,-4.261,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Hip Hop,DJ Jazzy Jeff | Twone Gabz,648,90.7963562012,A,minor,0.793035984039,372.271026611,0.49,0.377,0.0134,0.806,0.143,0.847,-7.174,0.862,-7.174,dark,atonal,voice,not_sad,relaxed,not_party,not_happy,electronic,aggressive,not_acoustic
I Love My Life,Demarco,349,99.9601364136,C,major,0.950460493565,210.442443848,0.693,0.133,0.158,0,0.124,0.818,-5.631,0.554,-5.631,bright,tonal,voice,sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
The Drop,Lethal Bizzle | Cherri Voncelle,444,153.760299683,F#,minor,0.95479285717,174.994293213,0.885,0.307,0.0135,0,0.16,0.648,-1.316,0.641,-1.316,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
So What,Outasight,622,166.243240356,F,major,0.972957015038,223.164077759,0.929,0.243,0.0338,0,0.154,0.469,-3.907,0.646,-3.907,dark,tonal,instrumental,not_sad,relaxed,party,happy,not_electronic,aggressive,not_acoustic
London State of Mind,Akala | Sincere,360,93.7995529175,C,minor,0.952714860439,231.836730957,0.77,0.425,0.0177,0,0.386,0.588,-9.633,0.78,-9.633,dark,tonal,voice,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
Express Yourself (Party Favor extended remix),Diplo | Nicky Da B,339,102.830307007,A#,major,0.907695949078,195.787750244,0.954,0.376,0.238,2.03e-06,0.0817,0.856,-4.151,0.318,-4.151,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Tammy Metempsycho Darling,O.Lamm,600,125.028640747,C,major,0.719277143478,289.985321045,0.793,0.0489,0.00107,0.688,0.742,0.67,-5.759,0.637,-5.759,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Only Can Get Better,Silk City | Daniel Merriweather,430,123.840309143,C#,major,0.88740503788,209.240814209,0.891,0.0589,0.107,0.0337,0.215,0.636,-5.946,0.595,-5.946,dark,atonal,instrumental,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Der Alte,Martin Horntveth,600,133.73664856,F#,minor,0.791926085949,278.778778076,0.58,0.0842,0.00495,0.761,0.333,0.321,-7.892,0.245,-7.892,dark,atonal,instrumental,not_sad,not_relaxed,party,not_happy,electronic,aggressive,not_acoustic
I Did It for Love (King Britt Radio Mix),BoA | Sean Garrett,476,125.987548828,C,minor,0.903122782707,224.940414429,0.855,0.0389,0.00473,0.739,0.117,0.628,-6.848,0.654,-6.848,dark,atonal,instrumental,not_sad,relaxed,party,happy,electronic,not_aggressive,not_acoustic
She Lied,Mistabishi,210,88.7431869507,A#,major,0.934157967567,129.802444458,0.86,0.0352,1.49e-05,0.846,0.28,0.474,-3.122,0.132,-3.122,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Golden Years,James Murphy,111,90.6520233154,B,major,0.874019503593,67.0563278198,0.145,0.0669,0.984,0.958,0.0648,0.41,-10.78,0.562,-10.78,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Five Days,Tarrus Riley | Big Youth | Mr. Cheeks,839,184.570144653,D,minor,0.911071121693,278.674285889,0.682,0.201,0.197,0,0.331,0.735,-4.825,0.711,-4.825,bright,tonal,instrumental,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Duskier,Warmdesk,64,154.087692261,A,minor,0.861398816109,28.3689804077,0.959,0.15,0.809,0.0388,0.434,0.408,-6.701,0.0362,-6.701,dark,atonal,voice,not_sad,not_relaxed,not_party,happy,not_electronic,aggressive,not_acoustic
"Warning Talk, Part One",David Axelrod,262,93.5460586548,F,minor,0.655584931374,173.897140503,0.452,0.0755,0.636,0.281,0.182,0.328,-12.207,0.502,-12.207,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Go ’til It’s Gone,Janet Jackson | Q‐Tip | Joni Mitchell,377,103.816543579,C#,major,0.927750170231,219.219589233,0.413,0.244,0.0223,0.000313,0.3,0.789,-7.518,0.518,-7.518,bright,atonal,voice,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
Playground Martyrs,Steve Jansen,354,129.38117981,C,major,0.282981932163,158.981231689,0.081,0.0483,0.946,8.71e-06,0.111,0.259,-16.973,0.0723,-16.973,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
UK Allstars (Congo Natty meets Benny Page mix),Congo Natty | Rebel MC | Tenor Fly | Top Cat | General Levy | Tippa Irie | Sweetie Irie | Daddy Freddy,467,88.818977356,D#,major,0.850974738598,294.635101318,0.934,0.394,0.0143,4.68e-06,0.082,0.553,-5.495,0.505,-5.495,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Without Love,Judge Jules,1034,135.920349121,C#,minor,0.955130457878,458.710205078,0.947,0.0515,0.032,0.00852,0.0617,0.63,-9.711,0.809,-9.711,dark,atonal,instrumental,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
More Than Friends (VIP Mix),James Hype | Kelli‐Leigh,580,126.028915405,F,minor,0.861009478569,276.845703125,0.967,0.0666,0.0132,0.00406,0.32,0.8,-5.43,0.638,-5.43,bright,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Drinking Dance,星野源,486,132.973968506,E,major,0.902011334896,220.199996948,0.69,0.0316,0.000281,0.0253,0.178,0.794,-5.373,0.756,-5.373,bright,atonal,instrumental,not_sad,relaxed,party,happy,electronic,not_aggressive,not_acoustic
Kuar (Henrik Schwarz remix),Emmanuel Jal,1047,124.887161255,D#,minor,0.960341334343,503.919464111,0.626,0.0501,0.0084,0.41,0.12,0.731,-9.14,0.552,-9.14,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
It’s Gonna Be a Lovely Day (The Secret Life of Pets 2),LunchMoney Lewis | Aminé,385,99.9930114746,E,major,0.947165608406,231.754013062,0.887,0.135,0.17,0,0.0739,0.733,-4.295,0.727,-4.295,bright,atonal,voice,not_sad,relaxed,party,happy,electronic,not_aggressive,not_acoustic
Fist of the North Star,Proteus,1184,154.905319214,A#,minor,0.849208831787,475.480804443,0.981,0.0699,6.74e-05,0.824,0.313,0.437,-11.205,0.232,-11.205,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,aggressive,not_acoustic
Who Am I,Starboy Nathan,422,125.117767334,B,major,0.791405498981,208.378768921,0.617,0.0463,0.438,0,0.239,0.394,-7.634,0.658,-7.634,bright,tonal,voice,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
In McDonalds,Burial,249,114.393569946,A#,minor,0.348504513502,126.145309448,0.143,0.0405,0.982,0.943,0.193,0.216,-22.863,0.0364,-22.863,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
This Is How We Grow,Firelinks | Tony Matterhorn,344,114.097961426,D#,minor,0.969635844231,182.021224976,0.821,0.308,0.146,0,0.0361,0.864,-3.282,0.785,-3.282,dark,atonal,voice,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Classic,Meek Mill | Swizz Beatz,249,86.3332214355,A,minor,0.84363681078,167.279998779,0.739,0.396,0.668,0,0.335,0.489,-6.049,0.751,-6.049,bright,tonal,voice,sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Last Night,Kevin Mark Trail,549,165.568725586,A#,major,0.959889829159,199.5493927,0.574,0.0522,0.123,0,0.0931,0.678,-4.559,0.875,-4.559,bright,tonal,voice,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Tendril,Arcane Device,880,129.091766357,G#,minor,0.421169161797,432.373321533,0.511,0.0537,0.897,0.14,0.114,0.147,-18.13,0.0542,-18.13,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Sexy Cinderella (C&J remix),Lynden David Hall,321,80.4018936157,A,major,0.899688720703,240.46585083,0.632,0.0818,0.0776,0,0.33,0.759,-9.194,0.745,-9.194,bright,tonal,voice,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
Give Your Love a Try,Marques Houston,466,154.597381592,E,major,0.925819277763,182.047348022,0.598,0.0386,0.0219,0,0.311,0.534,-6.845,0.531,-6.845,bright,tonal,voice,not_sad,relaxed,party,happy,not_electronic,not_aggressive,not_acoustic
Never Scared,Bone Crusher | Killer Mike | T.I.,768,146.031082153,E,minor,0.937783062458,316.081634521,0.927,0.194,0.00924,1.85e-06,0.344,0.586,-4.077,0.528,-4.077,dark,atonal,instrumental,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Go In,Die | Skitz | MC D | K’Ners | Dynamite MC,248,98.0674057007,A#,minor,0.806427776814,152.215515137,0.632,0.0822,0.129,2.92e-06,0.212,0.71,-7.051,0.218,-7.051,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Get Around to It,Arthur Russell,620,125.302192688,A,major,0.855605483055,297.373321533,0.573,0.0509,0.321,0.00144,0.113,0.795,-11.846,0.868,-11.846,bright,atonal,voice,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Fall,J. Holiday,319,90.9021835327,F,minor,0.837681770325,211.069381714,0.504,0.0318,0.0584,0,0.0845,0.752,-7.013,0.452,-7.013,bright,tonal,instrumental,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,acoustic
Yourself,Mark Van Hoen,761,156.244415283,F#,minor,0.887045621872,350.406524658,0.265,0.0354,0.729,0.966,0.13,0.117,-13.722,0.0383,-13.722,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Afghan Front v1.1,Black Faction,744,90.0080108643,E,minor,0.824694633484,487.653320313,0.506,0.0473,0.0765,0.824,0.696,0.661,-17.756,0.394,-17.756,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Dawn,Pete Tong | S.Y.F.,375,123.148246765,A,minor,0.974684476852,183.279998779,0.48,0.0522,0.000771,0.0482,0.0652,0.814,-10.86,0.699,-10.86,bright,tonal,instrumental,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
The Woods,Kim Hiorthøy,359,102.629936218,C,major,0.159576311707,192.574691772,0.205,0.051,0.939,0.883,0.385,0.719,-19.554,0.101,-19.554,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
I'm Free (The Full Length La Serrena mix),Morgan King,342,116.503433228,C#,major,0.772707819939,222.223678589,0.85,0.0378,0.0108,0.574,0.0524,0.588,-6.331,0.0725,-6.331,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Welcome,Carl Michael von Hausswolff,683,151.45791626,G,major,0.982427477837,337.613342285,0.222,0.051,0.709,0.873,0.0983,0.315,-19.739,0.137,-19.739,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,aggressive,not_acoustic
Code Red,Conquering Lion,391,110.29447937,A#,minor,0.951892673969,213.626663208,0.952,0.106,0.223,0.00371,0.446,0.615,-6.892,0.61,-6.892,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,aggressive,not_acoustic
The Falling (Paul Van Dyk remix),Daniel Nitt,768,136.616790771,E,major,0.96221446991,336.953460693,0.875,0.0338,0.148,0.00112,0.0993,0.609,-7.516,0.432,-7.516,bright,tonal,instrumental,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Alive (dj gollum & empyre one remix edit),Shaun Bate | Sam Walkertone,542,144.747528076,F#,major,0.937716424465,224.235107422,0.988,0.046,0.000633,0.000994,0.374,0.497,-5.219,0.642,-5.219,bright,tonal,voice,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Liar,Amato | Adriani | Stephen Mallinder,721,121.982421875,F#,minor,0.957578837872,354.246520996,0.731,0.0371,2.65e-05,0.671,0.139,0.65,-10.051,0.178,-10.051,dark,atonal,instrumental,not_sad,relaxed,party,not_happy,electronic,aggressive,not_acoustic
Shimmer/Flicker,Deathprod,652,120.301231384,F,minor,0.159177318215,335.201873779,0.0681,0.0388,0.972,0.911,0.0894,0.186,-24.088,0.0345,-24.088,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Suffering From Success,DJ Khaled | Ace Hood | Future,467,133.851318359,A#,minor,0.919171750546,210.442443848,0.706,0.0575,0.00506,2.15e-06,0.177,0.674,-4.861,0.381,-4.861,bright,atonal,voice,sad,relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Meteosat,Hazard,630,96.8823013306,D#,major,0.74166148901,352.453338623,0.274,0.0353,0.428,0.908,0.0907,0.212,-14.85,0.301,-14.85,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Sweet Music,Mocky,400,101.028572083,G#,minor,0.789561510086,238.21333313,0.435,0.0476,0.192,0.00589,0.0877,0.586,-7.843,0.395,-7.843,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
London Calling (album version),Dubmatix | Don Letts | Dan Donovan,716,134.708786011,E,minor,0.766781151295,324.07510376,0.72,0.165,0.0239,0.00738,0.272,0.585,-7.974,0.505,-7.974,bright,atonal,instrumental,not_sad,relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
