title,artist,beat_count,bpm,key,key_scale,average_loudness,length,energy,speechiness,acousticness,instrumentalness,liveness,danceability,loudness,valence,time_signature,timbre,tonal_atonal,voice_instrumental,mood_sad,mood_relaxed,mood_party,mood_happy,mood_electronic,mood_aggressive,mood_acoustic
Tango retango,Juan Carlos Cáceres,261,112.164970398,C,minor,0.880645036697,139.128158569,0.678,0.0578,0.566,0.000722,0.0655,0.648,-9.959,0.617,-9.959,dark,atonal,voice,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Viejo trombón,Juan Carlos Cáceres,370,103.715644836,C,minor,0.82242923975,215.170608521,0.635,0.0439,0.523,2.12e-05,0.0977,0.634,-7.007,0.541,-7.007,bright,tonal,voice,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Toca tango,Juan Carlos Cáceres,324,113.686309814,A#,minor,0.923302352428,172.251434326,0.787,0.158,0.344,1.19e-06,0.0267,0.643,-4.261,0.971,-4.261,bright,tonal,voice,not_sad,relaxed,party,happy,electronic,not_aggressive,not_acoustic
Darsena sur,Juan Carlos Cáceres,455,126.963623047,C,minor,0.853857636452,216.555099487,0.439,0.0274,0.84,0.0553,0.101,0.492,-9.056,0.333,-9.056,bright,atonal,instrumental,sad,not_relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Supermacho,Juan Carlos Cáceres,378,153.772781372,C,minor,0.856925308704,165.01550293,0.268,0.0775,0.965,0.000622,0.0722,0.595,-12.637,0.644,-12.637,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Sudacas,Juan Carlos Cáceres,488,118.515365601,B,minor,0.946134030819,244.741226196,0.751,0.038,0.745,0.00582,0.087,0.633,-8.071,0.834,-8.071,bright,tonal,voice,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
El abrojito,Armando Cupo | Alberto Morán,345,119.95475769,B,major,0.604936420918,170.684082031,0.326,0.0466,0.951,5.77e-05,0.0921,0.57,-8.445,0.406,-8.445,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Pasional,Armando Cupo | Alberto Morán,351,113.809463501,B,minor,0.492349028587,185.182037354,0.234,0.0567,0.921,0.0553,0.164,0.455,-15.266,0.391,-15.266,dark,atonal,voice,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Gricel,Francisco Canaro | Eduardo Adrián,362,129.237686157,G#,minor,0.665544033051,168.515914917,0.364,0.0311,0.823,0.00425,0.38,0.446,-4.694,0.329,-4.694,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Sombras nada más,Francisco Canaro | Eduardo Adrián,338,129.725265503,F,minor,0.713249444962,163.839996338,0.267,0.0581,0.856,0.0398,0.145,0.588,-12.55,0.634,-12.55,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Muchacha,Francisco Canaro | Eduardo Adrián,264,101.926895142,E,minor,0.594509661198,158.058227539,0.419,0.0498,0.737,0.00117,0.204,0.653,-6.111,0.663,-6.111,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Soñar y nada más,Francisco Canaro | Eduardo Adrían | Carlos Roldán,513,184.570343018,C#,minor,0.698891639709,195.448165894,0.423,0.0686,0.93,0.0131,0.14,0.596,-7.629,0.743,-7.629,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
No nos veremos más,Alberto Podestá,366,112.287841797,A,minor,0.0896558910608,196.702041626,0.285,0.0469,0.888,0.00741,0.483,0.584,-11.614,0.392,-11.614,dark,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
La capilla blanca,Alberto Podestá,348,120.565391541,G,major,0.696873188019,171.728973389,0.301,0.0392,0.993,0.0615,0.364,0.434,-9.704,0.438,-9.704,dark,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
El bazar de los juguetes,Alberto Podestá,313,110.210105896,A#,minor,0.528811275959,172.016326904,0.337,0.0445,0.935,5.6e-06,0.352,0.546,-5.66,0.532,-5.66,bright,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Percal,Miguel Caló | Alberto Podestá,361,125.673622131,D,minor,0.2995210886,173.374694824,0.406,0.0407,0.957,0.151,0.128,0.735,-6.367,0.579,-6.367,bright,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Rosas de otoño,Carlos Di Sarli | Alberto Podestá,282,147.459655762,E,minor,0.724771082401,137.116729736,0.399,0.0425,0.988,0.218,0.299,0.519,-13.342,0.92,-13.342,dark,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Tú el cielo y tú,Carlos Di Sarli | Alberto Podestá,379,120.665283203,B,minor,0.639838337898,178.991027832,0.472,0.0482,0.981,0.461,0.543,0.531,-6.455,0.556,-6.455,dark,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Junto a tu corazón,Carlos Di Sarli | Alberto Podestá,370,120.977287292,B,minor,0.467297405005,179.931427002,0.302,0.053,0.988,0.00468,0.1,0.477,-13.56,0.59,-13.56,dark,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
La canción más triste,Carlos Di Sarli | Alberto Podestá,331,122.970619202,D,major,0.651645302773,169.195098877,0.241,0.0507,0.992,0.91,0.119,0.46,-15.298,0.408,-15.298,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Por el camino,Carlos Di Sarli | Alberto Podestá,342,122.854324341,G#,major,0.672789096832,167.967346191,0.276,0.118,0.995,0.786,0.346,0.435,-12.558,0.518,-12.558,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Alma de bohemio,Alberto Podestá,368,135.672714233,B,minor,0.352103888988,161.746673584,0.141,0.0385,0.898,0.00679,0.276,0.564,-8.948,0.655,-8.948,dark,atonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
La misma tarde,Carlos Di Sarli | Oscar Serpa,403,135.830856323,B,major,0.128020450473,188.94367981,0.102,0.0761,0.995,0.924,0.401,0.343,-20.62,0.349,-20.62,dark,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Porque le llaman amor,Carlos Di Sarli | Oscar Serpa,281,111.835998535,C,major,0.407335937023,143.673461914,0.152,0.0467,0.993,0.848,0.159,0.48,-18.391,0.4,-18.391,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Fulgor,Carlos Di Sarli | Oscar Serpa,395,105.475837708,B,minor,0.325721740723,202.161636353,0.0918,0.0557,0.994,0.881,0.342,0.429,-20.071,0.268,-20.071,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
La canción más triste,Carlos Di Sarli | Oscar Serpa,368,114.767723083,D,major,0.0898287892342,181.968978882,0.241,0.0507,0.992,0.91,0.119,0.46,-15.298,0.408,-15.298,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Mano a mano,Ciriaco Ortiz,316,117.350265503,F,minor,0.879498183727,160.658859253,0.192,0.0795,0.97,0.763,0.127,0.721,-16.423,0.641,-16.423,bright,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Mi noche triste,Ciriaco Ortiz,321,118.340270996,B,minor,0.503181755543,159.869384766,0.187,0.051,0.986,0.061,0.103,0.589,-12.248,0.514,-12.248,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
El marne,Ciriaco Ortiz,324,121.23764801,F,minor,0.302970379591,160.208984375,0.119,0.0863,0.969,0.14,0.108,0.823,-12.728,0.403,-12.728,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Tiempos viejos,Ciriaco Ortiz,340,123.4034729,D,minor,0.922736644745,165.668563843,0.258,0.0617,0.971,0.214,0.159,0.569,-11.155,0.602,-11.155,bright,atonal,instrumental,sad,not_relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Entrada prohibida,Ciriaco Ortiz,291,128.424362183,D,major,0.762236833572,136.803268433,0.152,0.0888,0.979,0.655,0.148,0.774,-12.588,0.706,-12.588,bright,atonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Buenos Aires,Ciriaco Ortiz,343,120.046516418,G,major,0.524490952492,172.904495239,0.178,0.0749,0.971,0.559,0.169,0.693,-11.964,0.481,-11.964,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Nostalgias,J.C. Cobián | E. Cadícamo,393,117.555587769,D,minor,0.346991062164,204.240005493,0.593,0.0651,0.559,0,0.119,0.66,-5.486,0.785,-5.486,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Una droga,Juan Carlos Cobián,388,129.463378906,C,minor,0.695190668106,179.908203125,0.0988,0.146,0.996,0.729,0.156,0.624,-13.762,0.483,-13.762,bright,tonal,instrumental,sad,relaxed,not_party,happy,electronic,not_aggressive,acoustic
Puente Alsina,Rosita Quiroga,380,117.548179626,D,minor,0.842614531517,191.425308228,0.169,0.077,0.995,0.0654,0.106,0.567,-16.269,0.376,-16.269,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Mocosita,Rosita Quiroga,359,113.641082764,F,minor,0.815960288048,188.316741943,0.405,0.087,0.995,0.842,0.174,0.581,-12.5,0.418,-12.5,bright,atonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Gitana rusa,Ricardo Malerba,330,116.991416931,D,major,0.357683420181,169.273468018,0.176,0.0826,0.975,0.156,0.116,0.604,-14.164,0.502,-14.164,bright,atonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Magdalena,Ricardo Malerba | Orlando Medina,338,114.410667419,A,minor,0.740654051304,177.188568115,0.165,0.0991,0.974,0.628,0.198,0.615,-13.657,0.539,-13.657,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Loco turbión,Miguel Caló | Raúl Iriarte | Roberto Arrieta,344,123.742622375,D,major,0.245083361864,169.16897583,0.287,0.0595,0.934,0.2,0.267,0.544,-11.398,0.617,-11.398,bright,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Trapitos,Miguel Caló | Raúl Iriarte | Roberto Arrieta,265,105.796432495,E,minor,0.433053314686,150.857147217,0.371,0.0624,0.956,0.294,0.142,0.53,-7.623,0.673,-7.623,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Corazón de papel,Miguel Caló | Roberto Arrieta,329,122.249305725,G,major,0.345264792442,159.85333252,0.163,0.0462,0.982,0.842,0.325,0.589,-13.939,0.586,-13.939,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Valsecito,Miguel Caló | Roberto Arrieta,267,102.867378235,C,major,0.746395647526,152.866668701,0.272,0.0599,0.788,0.00538,0.0832,0.663,-10.795,0.928,-10.795,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
No te perdono más,Miguel Caló | Roberto Arrieta,266,110.356460571,E,minor,0.860440969467,145.136306763,0.292,0.0702,0.946,0.775,0.344,0.569,-10.197,0.74,-10.197,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Mano a mano,Francisco Lomuto | Jorge Omar,384,120.229347229,F,minor,0.755591154099,196.493057251,0.377,0.216,0.82,0.0343,0.0476,0.805,-9.227,0.904,-9.227,bright,atonal,instrumental,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Por la vuelta,Francisco Lomuto | Jorge Omar,322,129.598571777,D,major,0.756239891052,150.961639404,0.142,0.0631,0.975,0.0053,0.118,0.638,-12.665,0.737,-12.665,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
No cantes ese tango,Francisco Lomuto | Jorge Omar,390,122.475532532,G,major,0.742698907852,192.391830444,0.159,0.255,0.989,0.662,0.12,0.706,-17.074,0.67,-17.074,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Nunca más,Francisco Lomuto | Alberto Acuña | Fernando Díaz,337,122.855003357,C,major,0.106254309416,164.179595947,0.256,0.0514,0.981,0.000413,0.0912,0.682,-9.504,0.61,-9.504,bright,atonal,instrumental,sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Parque Patricios,Francisco Lomuto | Fernando Díaz,253,117.693733215,D#,minor,0.837860584259,135.392654419,0.386,0.0586,0.976,0.482,0.111,0.793,-10.254,0.904,-10.254,bright,tonal,instrumental,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
La gayola,Francisco Lomuto | Fernando Díaz,402,132.331466675,C#,minor,0.756417274475,190.040817261,0.131,0.33,0.985,0.359,0.118,0.715,-15.52,0.844,-15.52,dark,atonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Cantemos corazón,Carlos Di Sarli | Roberto Florio,405,112.001571655,C#,minor,0.534793794155,190.148208618,0.163,0.0451,0.986,0.439,0.159,0.297,-15.991,0.413,-15.991,dark,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Fogón de huella,Carlos Di Sarli | Roberto Florio,420,108.468170166,C,major,0.650723874569,213.64680481,0.305,0.0584,0.919,5.22e-06,0.243,0.43,-11.019,0.632,-11.019,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Destino de flor,Carlos Di Sarli | Roberto Florio,411,114.576507568,A#,major,0.328887313604,206.68081665,0.313,0.0694,0.944,8.68e-05,0.215,0.253,-12.1,0.266,-12.1,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Serenata mía,Carlos Di Sarli | Roberto Florio | Jorge Durán,347,110.099052429,D,major,0.735907793045,189.683807373,0.368,0.0405,0.87,1.03e-05,0.245,0.404,-11.324,0.446,-11.324,bright,atonal,voice,not_sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Por qué regresas tú,Carlos Di Sarli | Roberto Florio,356,110.301139832,A,major,0.774561047554,187.779769897,0.33,0.086,0.933,0,0.252,0.313,-11.367,0.41,-11.367,dark,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Soñemos,Carlos Di Sarli | Roberto Florio,357,111.060447693,C,major,0.445276200771,173.290527344,0.324,0.0607,0.923,0.00118,0.468,0.265,-11.901,0.335,-11.901,bright,atonal,voice,not_sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Nuestra noche,Carlos Di Sarli | Roberto Florio,324,111.664802551,A,major,0.812888324261,178.631103516,0.333,0.0383,0.956,6.94e-06,0.207,0.358,-11.721,0.377,-11.721,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Adiós corazón,Carlos Di Sarli | Roberto Florio,383,163.683639526,E,minor,0.502949893475,180.349380493,0.285,0.0461,0.923,7.41e-05,0.16,0.225,-13.935,0.282,-13.935,dark,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Buenos Aires,Carlos Di Sarli | Roberto Florio,340,131.637771606,G,major,0.910997986794,155.193466187,0.196,0.0572,0.95,0.014,0.391,0.476,-9.512,0.363,-9.512,bright,tonal,voice,sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
El día más largo del siglo,Raúl Lavié,292,117.770118713,G,major,0.825012266636,151.902038574,0.588,0.0381,0.868,2.92e-05,0.192,0.603,-8.689,0.804,-8.689,bright,tonal,voice,sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Caminito,J.D. Filiberto | G. Coria Peñaloza,268,111.344955444,D,minor,0.810085713863,145.36000061,0.252,0.0453,0.952,0.00111,0.932,0.242,-14.884,0.406,-14.884,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Tus ojos me embelesan,Juan de Dios Filiberto,485,164.826156616,A#,major,0.658968448639,175.490615845,0.205,0.04,0.867,0.082,0.118,0.298,-5.725,0.361,-5.725,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Quejas De Bandoneon,Juan de Dios Filiberto,416,122.677993774,D,minor,0.770213246346,218.56652832,0.267,0.0331,0.293,0.0605,0.0676,0.498,-9.406,0.613,-9.406,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Pero yo sé,Azucena Maizani,313,151.673065186,A,major,0.698102831841,153.599975586,0.267,0.198,0.992,1.84e-05,0.182,0.664,-13.904,0.659,-13.904,bright,atonal,voice,sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
Copa de ajenjo,Azucena Maizani,281,140.515335083,F,major,0.655574142933,149.916732788,0.0799,0.212,0.99,0.00537,0.112,0.644,-17.658,0.378,-17.658,bright,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Llevátelo todo,Azucena Maizani,228,108.766769409,G#,minor,0.698168098927,125.440002441,0.209,0.11,0.992,0.000129,0.138,0.614,-20.284,0.73,-20.284,dark,tonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Portero, suba y dígale",Azucena Maizani,236,123.295127869,D#,major,0.640651166439,107.415512085,0.311,0.152,0.987,0,0.122,0.677,-17.438,0.794,-17.438,bright,atonal,instrumental,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Nuestra cita,Azucena Maizani,368,135.488830566,C,major,0.825697004795,185.730606079,0.268,0.0873,0.989,0,0.359,0.463,-16.218,0.525,-16.218,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Malevaje,Azucena Maizani,222,111.853370667,B,minor,0.188356250525,112.901222229,0.416,0.117,0.972,0,0.258,0.696,-9.988,0.518,-9.988,dark,atonal,instrumental,sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Sueños del ayer,Oscar Ferrari | Raúl Monti,270,117.419830322,C,minor,0.646033883095,135.706115723,0.324,0.0399,0.697,1.76e-06,0.0774,0.54,-9.634,0.424,-9.634,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Aquella noche,Oscar Ferrari | Raúl Monti,283,113.968803406,A,minor,0.79913175106,148.897964478,0.439,0.0327,0.495,0,0.32,0.447,-7.501,0.501,-7.501,bright,tonal,voice,sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Será una noche,Oscar Ferrari,292,105.248771667,G,minor,0.434852957726,166.324539185,0.374,0.0485,0.955,0.00406,0.295,0.449,-10.69,0.552,-10.69,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Los mareados,José Basso | Oscar Ferrari,387,128.969406128,F#,major,0.141451194882,189.440002441,0.46,0.0405,0.852,4.27e-05,0.185,0.449,-5.782,0.513,-5.782,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Chique,Pedro Maffia,431,117.332344055,G,minor,0.488975077868,221.611251831,0.133,0.0966,0.994,0.655,0.312,0.586,-14.854,0.504,-14.854,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,electronic,aggressive,not_acoustic
Rosarina linda,Osvaldo Fresedo | Ricardo Ruiz,325,131.715194702,D#,major,0.604081094265,147.591842651,0.101,0.0412,0.971,0.0109,0.291,0.473,-20.211,0.452,-20.211,bright,atonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
Alma de bohemio,Enrique Francini | Armando Pontier,345,129.51210022,A#,minor,0.585156023502,163.787750244,0.21,0.0401,0.899,0.0466,0.362,0.407,-12.345,0.368,-12.345,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Loca de amor,Rodolfo Biagi | Teófilo Ibáñez,246,111.028594971,C#,minor,0.569681227207,133.63999939,0.197,0.145,0.961,0.00346,0.134,0.769,-15.703,0.894,-15.703,dark,atonal,instrumental,sad,not_relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Campo afuera,Rodolfo Biagi | Teófilo Ibáñez,228,106.027961731,F#,minor,0.321295142174,128.208984375,0.348,0.0945,0.87,0.431,0.0614,0.699,-10.878,0.964,-10.878,bright,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Todo corazón,Fulvio Salamanca,294,122.565864563,E,major,0.238584265113,148.715103149,0.204,0.0403,0.935,0.224,0.24,0.458,-12.603,0.668,-12.603,bright,atonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Chiqué,Fulvio Salamanca,474,129.293960571,G,minor,0.0645118355751,215.51020813,0.293,0.0383,0.576,0.216,0.0572,0.552,-13.016,0.589,-13.016,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
El choclo,Nuevo Quinteto Real,453,120.707824707,D,minor,0.70420974493,230.661224365,0.35,0.0386,0.762,0.434,0.0853,0.643,-9.022,0.735,-9.022,bright,tonal,instrumental,sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Corralera,Nuevo Quinteto Real,269,94.3485488892,C,major,0.945472657681,172.512649536,0.493,0.0435,0.712,0.0756,0.0893,0.638,-9.551,0.964,-9.551,dark,atonal,instrumental,sad,not_relaxed,not_party,happy,electronic,not_aggressive,acoustic
El negro alegre,Ángel Villoldo,312,107.508560181,G#,minor,0.862532734871,165.581497192,0.35,0.0912,0.996,0.0547,0.114,0.665,-10.549,0.808,-10.549,dark,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Nostalgias,Pablo Ziegler | Orpheus Chamber Orchestra,522,110.392295837,G,minor,0.028399117291,282.618774414,0.183,0.0319,0.866,0.487,0.11,0.212,-12.363,0.15,-12.363,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Milonga en el viento,Pablo Ziegler | Orpheus Chamber Orchestra,797,163.776473999,A#,major,0.169868528843,349.20489502,0.155,0.03,0.975,0.927,0.208,0.25,-18.573,0.0396,-18.573,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Introducción al ángel,Pablo Ziegler | Orpheus Chamber Orchestra,548,129.231231689,C,minor,0.0187200456858,300.773864746,0.185,0.0353,0.839,0.398,0.0978,0.214,-13.923,0.152,-13.923,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
"""Buenos Aires"" Suite: Asfalto",Pablo Ziegler | Orpheus Chamber Orchestra,691,132.448440552,E,minor,0.0582253411412,309.942871094,0.136,0.0325,0.979,0.871,0.154,0.387,-23.862,0.0789,-23.862,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"""Buenos Aires"" Suite: María ciudad",Pablo Ziegler | Orpheus Chamber Orchestra,1192,152.334655762,A,minor,0.00311104324646,489.560821533,0.0399,0.0362,0.982,0.921,0.0881,0.292,-28.048,0.0388,-28.048,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
"""Buenos Aires"" Suite: El empedrado",Pablo Ziegler | Orpheus Chamber Orchestra,725,136.167404175,D,major,0.297343343496,337.031829834,0.304,0.0832,0.972,0.849,0.771,0.334,-26.858,0.222,-26.858,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Oblivion,Pablo Ziegler | Orpheus Chamber Orchestra,672,152.189559937,C,minor,0.215028092265,279.84979248,0.112,0.0377,0.993,0.894,0.115,0.342,-19.271,0.153,-19.271,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Niebla del riachuelo,Pablo Ziegler | Orpheus Chamber Orchestra,503,99.4249191284,F,major,0.0535841807723,262.582855225,0.226,0.0325,0.919,0.756,0.21,0.224,-13.168,0.135,-13.168,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Flor de Lino,Pablo Ziegler | Quique Sinesi | Walter Castro,557,172.265670776,G,major,0.631584525108,253.466125488,0.193,0.0387,0.988,0.877,0.176,0.367,-19.58,0.349,-19.58,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Chin Chin,Pablo Ziegler | Quique Sinesi | Walter Castro,1028,151.693191528,G,minor,0.173656761646,469.786132813,0.321,0.0824,0.923,0.344,0.13,0.464,-12.413,0.285,-12.413,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Tristeza criolla,Francisco Canaro | Guillermo Rico,389,184.570999146,B,minor,0.781289875507,176.796737671,0.342,0.0391,0.923,0.0115,0.259,0.448,-10.666,0.714,-10.666,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Margo,Francisco Canaro | Guillermo Rico,413,123.32220459,D,minor,0.649201869965,194.925720215,0.195,0.0507,0.963,0.225,0.18,0.564,-12.85,0.763,-12.85,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Mis amigos de ayer,Francisco Canaro | Guillermo Rico,381,117.787902832,C,minor,0.674420118332,195.134689331,0.298,0.0747,0.963,0.439,0.368,0.599,-10.206,0.597,-10.206,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Pregonera,Francisco Canaro | Guillermo Rico | Alberto Arenas,362,122.722358704,G,major,0.590217232704,172.068572998,0.237,0.0458,0.98,0.63,0.341,0.561,-10.775,0.597,-10.775,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Mañana no estarás,Francisco Canaro | Guillermo Rico,355,120.880554199,D,minor,0.294332742691,176.613876343,0.179,0.0586,0.971,0.0399,0.113,0.55,-15.045,0.317,-15.045,bright,atonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Ventarrón,Elvino Vardaro,376,128.522155762,C,minor,0.879594564438,178.468566895,0.325,0.0761,0.979,0.376,0.261,0.631,-6.079,0.81,-6.079,bright,tonal,instrumental,not_sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Don Goyo,Enrique Mora,327,130.385177612,G,major,0.593433201313,150.125717163,0.284,0.0389,0.902,0.915,0.2,0.652,-11.147,0.668,-11.147,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Cobardía,Luis Cardei,380,107.581993103,D,minor,0.215598151088,205.270202637,0.114,0.0882,0.796,0,0.0475,0.473,-16.834,0.248,-16.834,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Qué risa,Luis Cardei,449,103.233917236,E,minor,0.308103352785,254.876739502,0.174,0.143,0.764,0,0.106,0.546,-12.298,0.25,-12.298,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Traicionera,Luis Cardei,378,113.925941467,C,minor,0.122262820601,189.335510254,0.276,0.496,0.808,0,0.912,0.517,-15.997,0.467,-15.997,dark,atonal,voice,sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
